1,1,,,,,,,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,
341,6,疢,341-6,9,,疒火,1,3416-1,,,,,,,,,,
342,1,𤵸(癃),342-1,11,,疒夅,3,3421-1,3421-2,3421-3,,,,,,,,
342,2,瘛,342-2,15,,疒恝,1,3422-1,,,,,,,,,,
342,3,瘳,342-3,16,,疒翏,5,3423-1,3423-2,3423-3,3423-4,3423-5,,,,,,
342,4,瘳,342-4,16,,疒翏,1,3424-1,,,,,,,,,,
342,5,冠,342-5,9,,𠕻寸,2,3425-1,3425-2,,,,,,,,,
342,6,冣,342-6,11,,冖取,5,3426-1,3426-2,3426-3,3426-4,3426-5,,,,,,
343,1,同,343-1,6,,𠔼口,5,3431-1,3431-2,3431-3,3431-4,3431-5,,,,,,
343,2,冡,343-2,10,,𠔼豕,1,3432-1,,,,,,,,,,
343,3,冒,343-3,9,,⺜目,2,3433-1,3433-2,,,,,,,,,
343,4,最,343-4,12,,⺜取,4,3434-1,3434-2,3434-3,3434-4,,,,,,,
343,5,𦉾(罔)(网),343-5,8,,罒亡,1,3435-1,,,,,,,,,,
343,6,䍐(罕),343-6,8,,罒干,1,3436-1,,,,,,,,,,
344,1,羅,344-1,20,罗,罒維,5,3441-1,3441-2,3441-3,3441-4,3441-5,,,,,,
344,2,署,344-2,13,,罒者,2,3442-1,3442-2,,,,,,,,,
344,3,罷,344-3,15,罢,罒能,5,3443-1,3443-2,3443-3,3443-4,3443-5,,,,,,
344,4,罷,344-4,15,罢,罒能,2,3444-1,3444-2,,,,,,,,,
344,5,置,344-5,14,,罒直,5,3445-1,3445-2,3445-3,3445-4,3445-5,,,,,,
344,6,置,344-6,14,,罒直,2,3446-1,3446-2,,,,,,,,,
345,1,s122-002(羈),345-1,22,,罒糹马馬,2,3451-1,3451-2,,,,,,,,,
345,2,s122-020,345-2,9,,罒之,2,3452-1,3452-2,,,,,,,,,
345,3,罘(𦊾),345-3,9,罘,罒不,2,3453-1,3453-2,,,,,,,,,
345,4,覆,345-4,18,,覀復,1,3454-1,,,,,,,,,,
345,5,帶,345-5,12,带,󰒘冖巾,5,3455-1,3455-2,3455-3,3455-4,3455-5,,,,,,
345,6,帶,345-6,12,带,󰒘冖巾,5,3456-1,3456-2,3456-3,3456-4,3456-5,,,,,,
346,1,常,346-1,11,,𫩠巾,5,3461-1,3461-2,3461-3,3461-4,3461-5,,,,,,
346,2,常,346-2,11,,𫩠巾,1,3462-1,,,,,,,,,,
346,3,帳,346-3,11,帐,巾長,1,3463-1,,,,,,,,,,
346,4,幕,346-4,14,,莫巾,2,3464-1,3464-2,,,,,,,,,
346,5,𢄐,346-5,13,,巾冡,1,3465-1,,,,,,,,,,
346,6,席,346-6,10,,󰓏巾,5,3466-1,3466-2,3466-3,3466-4,3466-5,,,,,,
347,1,席,347-1,10,,󰓏巾,1,3471-1,,,,,,,,,,
347,2,帑,347-2,8,,奴巾,1,3472-1,,,,,,,,,,
347,3,布,347-3,5,,𠂇巾,5,3473-1,3473-2,3473-3,3473-4,3473-5,,,,,,
347,4,希,347-4,7,,㐅布,3,3474-1,3474-2,3474-3,,,,,,,,
347,5,帛,347-5,8,,白巾,1,3475-1,,,,,,,,,,
347,6,錦,347-6,16,锦,釒帛,1,3476-1,,,,,,,,,,
348,1,白,348-1,5,,㇒日,5,3481-1,3481-2,3481-3,3481-4,3481-5,,,,,,
348,2,白,348-2,5,,㇒日,2,3482-1,3482-2,,,,,,,,,
348,3,敝,348-3,12,,㡀攵,1,3483-1,,,,,,,,,,
348,4,,,,,,,,,,,,,,,,,
348,5,,,,,,,,,,,,,,,,,
348,6,,,,,,,,,,,,,,,,,
349,1,,,,,,,,,,,,,,,,,
349,2,,,,,,,,,,,,,,,,,
349,3,人,349-3,2,,丿㇏,5,3493-1,3493-2,3493-3,3493-4,3493-5,,,,,,
349,4,人,349-4,2,,丿㇏,6,3494-1,3494-2,3494-3,3494-4,3494-5,3494-6,,,,,
349,5,人,349-5,2,,丿㇏,1,3495-1,,,,,,,,,,
349,6,保,349-6,9,,亻呆,4,3496-1,3496-2,3496-3,3496-4,,,,,,,
350,1,仁,350-1,4,,亻二,5,3501-1,3501-2,3501-3,3501-4,3501-5,,,,,,
350,2,仁,350-2,4,,亻二,5,3502-1,3502-2,3502-3,3502-4,3502-5,,,,,,
350,3,仁,350-3,4,,亻二,3,3503-1,3503-2,3503-3,,,,,,,,
350,4,佼,350-4,8,,亻交,1,3504-1,,,,,,,,,,
350,5,珮(佩),350-5,10,珮,⺩𫥞,5,3505-1,3505-2,3505-3,3505-4,3505-5,,,,,,
350,6,儒,350-6,16,,亻需,1,3506-1,,,,,,,,,,
351,1,俊,351-1,9,,亻夋,5,3511-1,3511-2,3511-3,3511-4,3511-5,,,,,,
351,2,俊,351-2,9,,亻夋,1,3512-1,,,,,,,,,,
351,3,傑,351-3,12,杰,亻桀,1,3513-1,,,,,,,,,,
351,4,伋,351-4,6,,亻及,2,3514-1,3514-2,,,,,,,,,
351,5,伉,351-5,6,,亻亢,2,3515-1,3515-2,,,,,,,,,
351,6,伯,351-6,7,,亻白,5,3516-1,3516-2,3516-3,3516-4,3516-5,,,,,,
352,1,伯,352-1,7,,亻白,2,3521-1,3521-2,,,,,,,,,
352,2,仲,352-2,6,,亻中,5,3522-1,3522-2,3522-3,3522-4,3522-5,,,,,,
352,3,伊,352-3,6,,亻尹,4,3523-1,3523-2,3523-3,3523-4,,,,,,,
352,4,倩,352-4,10,,亻青,5,3524-1,3524-2,3524-3,3524-4,3524-5,,,,,,
352,5,伃,352-5,6,,亻予,1,3525-1,,,,,,,,,,
352,6,倓,352-6,10,,亻炎,2,3526-1,3526-2,,,,,,,,,
353,1,佳,353-1,8,,亻圭,4,3531-1,3531-2,3531-3,3531-4,,,,,,,
353,2,傀,353-2,12,,亻鬼,1,3532-1,,,,,,,,,,
353,3,偉,353-3,11,伟,亻韋,2,3533-1,3533-2,,,,,,,,,
353,4,斌(彬),353-4,11,斌,文武,3,3534-1,3534-2,3534-3,,,,,,,,
353,5,僓,353-5,14,,亻貴,2,3535-1,3535-2,,,,,,,,,
353,6,僑,353-6,14,侨,亻喬,4,3536-1,3536-2,3536-3,3536-4,,,,,,,
354,1,俟,354-1,9,,亻矣,1,3541-1,,,,,,,,,,
354,2,僤,354-2,14,,亻單,2,3542-1,3542-2,,,,,,,,,
354,3,儼,354-3,21,,亻嚴,1,3543-1,,,,,,,,,,
354,4,傪,354-4,13,,亻參,1,3544-1,,,,,,,,,,
354,5,僩(僴),354-5,13,,亻閒,1,3545-1,,,,,,,,,,
354,6,伾(伓),354-6,6,伾,亻丕,2,3546-1,3546-2,,,,,,,,,
355,1,佛,355-1,7,,亻弗,2,3551-1,3551-2,,,,,,,,,
355,2,佗,355-2,7,,亻它,5,3552-1,3552-2,3552-3,3552-4,3552-5,,,,,,
355,3,佗,355-3,7,,亻它,3,3553-1,3553-2,3553-3,,,,,,,,
355,4,何,355-4,7,,亻可,5,3554-1,3554-2,3554-3,3554-4,3554-5,,,,,,
355,5,儋,355-5,15,,亻詹,5,3555-1,3555-2,3555-3,3555-4,3555-5,,,,,,
355,6,儲,355-6,17,储,亻諸,1,3556-1,,,,,,,,,,
356,1,備,356-1,12,备,亻𤰇,2,3561-1,3561-2,,,,,,,,,
356,2,位,356-2,7,,亻立,3,3562-1,3562-2,3562-3,,,,,,,,
356,3,倫,356-3,10,伦,亻侖,5,3563-1,3563-2,3563-3,3563-4,3563-5,,,,,,
356,4,倫,356-4,10,伦,亻侖,1,3564-1,,,,,,,,,,
356,5,偕,356-5,11,,亻皆,1,3565-1,,,,,,,,,,
356,6,俱,356-6,10,,亻具,4,3566-1,3566-2,3566-3,3566-4,,,,,,,
357,1,傅,357-1,12,,亻尃,5,3571-1,3571-2,3571-3,3571-4,3571-5,,,,,,
357,2,傅,357-2,12,,亻尃,5,3572-1,3572-2,3572-3,3572-4,3572-5,,,,,,
357,3,傅,357-3,12,,亻尃,5,3573-1,3573-2,3573-3,3573-4,3573-5,,,,,,
357,4,傅,357-4,12,,亻尃,2,3574-1,3574-2,,,,,,,,,
357,5,倚,357-5,10,,亻奇,5,3575-1,3575-2,3575-3,3575-4,3575-5,,,,,,
357,6,倚,357-6,10,,亻奇,1,3576-1,,,,,,,,,,
358,1,依,358-1,8,,亻衣,2,3581-1,3581-2,,,,,,,,,
358,2,佴,358-2,8,,亻耳,1,3582-1,,,,,,,,,,
358,3,侍,358-3,8,,亻寺,2,3583-1,3583-2,,,,,,,,,
358,4,付,358-4,5,,亻寸,2,3584-1,3584-2,,,,,,,,,
358,5,俠,358-5,9,侠,亻夾,4,3585-1,3585-2,3585-3,3585-4,,,,,,,
358,6,侁,358-6,8,,亻先,1,3586-1,,,,,,,,,,
359,1,伍,359-1,6,,亻五,3,3591-1,3591-2,3591-3,,,,,,,,
359,2,佰,359-2,8,,亻百,2,3592-1,3592-2,,,,,,,,,
359,3,作,359-3,7,,亻乍,5,3593-1,3593-2,3593-3,3593-4,3593-5,,,,,,
359,4,作,359-4,7,,亻乍,2,3594-1,3594-2,,,,,,,,,
359,5,假,359-5,11,,亻叚,1,3595-1,,,,,,,,,,
359,6,侵(㑴),359-6,9,侵,亻𠬶,5,3596-1,3596-2,3596-3,3596-4,3596-5,,,,,,
360,1,侵(㑴),360-1,9,侵,亻𠬶,2,3601-1,3601-2,,,,,,,,,
360,2,候,360-2,11,,󰑲󰒇,5,3602-1,3602-2,3602-3,3602-4,3602-5,,,,,,
360,3,候,360-3,11,,󰑲󰒇,1,3603-1,,,,,,,,,,
360,4,償,360-4,17,偿,亻賞,1,3604-1,,,,,,,,,,
360,5,僅,360-5,13,仅,亻堇,1,3605-1,,,,,,,,,,
360,6,代,360-6,5,,亻弋,5,3606-1,3606-2,3606-3,3606-4,3606-5,,,,,,
361,1,代,361-1,5,,亻弋,5,3611-1,3611-2,3611-3,3611-4,3611-5,,,,,,
361,2,代,361-2,5,,亻弋,2,3612-1,3612-2,,,,,,,,,
361,3,便(𠊳),361-3,9,便,亻更,5,3613-1,3613-2,3613-3,3613-4,3613-5,,,,,,
361,4,便(𠊳),361-4,9,便,亻更,5,3614-1,3614-2,3614-3,3614-4,3614-5,,,,,,
361,5,便(𠊳),361-5,9,便,亻更,2,3615-1,3615-2,,,,,,,,,
361,6,任,361-6,6,,亻壬,5,3616-1,3616-2,3616-3,3616-4,3616-5,,,,,,
362,1,任,362-1,6,,亻壬,1,3621-1,,,,,,,,,,
362,2,俔,362-2,9,,亻見,1,3622-1,,,,,,,,,,
362,3,儉,362-3,15,俭,亻僉,2,3623-1,3623-2,,,,,,,,,
362,4,俗,362-4,9,,亻谷,1,3624-1,,,,,,,,,,
362,5,億,362-5,15,亿,亻意,1,3625-1,,,,,,,,,,
362,6,使,362-6,8,,亻吏,3,3626-1,3626-2,3626-3,,,,,,,,
363,1,伶,363-1,7,,亻令,1,3631-1,,,,,,,,,,
363,2,傳,363-2,13,传,亻專,2,3632-1,3632-2,,,,,,,,,
363,3,俆,363-3,9,,亻余,1,3633-1,,,,,,,,,,
363,4,倍,363-4,10,,亻咅,1,3634-1,,,,,,,,,,
363,5,傿,363-5,12,,亻焉,2,3635-1,3635-2,,,,,,,,,
363,6,偏,363-6,11,,亻扁,5,3636-1,3636-2,3636-3,3636-4,3636-5,,,,,,
364,1,偏,364-1,11,,亻扁,3,3641-1,3641-2,3641-3,,,,,,,,
364,2,侈,364-2,8,,亻多,3,3642-1,3642-2,3642-3,,,,,,,,
364,3,僞(偽),364-3,13,伪,亻爲,1,3643-1,,,,,,,,,,
364,4,偃,364-4,11,,亻匽,5,3644-1,3644-2,3644-3,3644-4,3644-5,,,,,,
364,5,偃,364-5,11,,亻匽,4,3645-1,3645-2,3645-3,3645-4,,,,,,,
364,6,傷,364-6,13,伤,亻𬀷,5,3646-1,3646-2,3646-3,3646-4,3646-5,,,,,,
365,1,傷,365-1,13,伤,亻𬀷,5,3651-1,3651-2,3651-3,3651-4,3651-5,,,,,,
365,2,傷,365-2,13,伤,亻𬀷,5,3652-1,3652-2,3652-3,3652-4,3652-5,,,,,,
365,3,傷,365-3,13,伤,亻𬀷,4,3653-1,3653-2,3653-3,3653-4,,,,,,,
365,4,伏,365-4,6,,亻犬,5,3654-1,3654-2,3654-3,3654-4,3654-5,,,,,,
365,5,係,365-5,9,,亻系,5,3655-1,3655-2,3655-3,3655-4,3655-5,,,,,,
365,6,係,365-6,9,,亻系,3,3656-1,3656-2,3656-3,,,,,,,,
366,1,伐,366-1,6,,亻戈,1,3661-1,,,,,,,,,,
366,2,但,366-2,7,,亻旦,5,3662-1,3662-2,3662-3,3662-4,3662-5,,,,,,
366,3,傴,366-3,13,,亻區,2,3663-1,3663-2,,,,,,,,,
366,4,僂,366-4,13,,亻婁,4,3664-1,3664-2,3664-3,3664-4,,,,,,,
366,5,仇,366-5,4,,亻九,1,3665-1,,,,,,,,,,
366,6,咎,366-6,8,,各人,1,3666-1,,,,,,,,,,
367,1,像,367-1,14,,亻象,2,3671-1,3671-2,,,,,,,,,
367,2,偶,367-2,11,,亻禺,2,3672-1,3672-2,,,,,,,,,
367,3,僊,367-3,13,,亻䙴,1,3673-1,,,,,,,,,,
367,4,僰,367-4,14,,棘人,1,3674-1,,,,,,,,,,
367,5,件,367-5,6,,亻牛,1,3675-1,,,,,,,,,,
367,6,傔,367-6,12,,亻兼,2,3676-1,3676-2,,,,,,,,,
368,1,伺,368-1,7,,亻司,1,3681-1,,,,,,,,,,
368,2,佐,368-2,7,,亻左,2,3682-1,3682-2,,,,,,,,,
368,3,仟,368-3,5,,亻千,2,3683-1,3683-2,,,,,,,,,
368,4,佂,368-4,7,,亻正,2,3684-1,3684-2,,,,,,,,,
368,5,𠈄,368-5,9,,亻臣,2,3685-1,3685-2,,,,,,,,,
368,6,㑳,368-6,12,,亻芻,1,3686-1,,,,,,,,,,
369,1,佈,369-1,7,,亻布,1,3691-1,,,,,,,,,,
369,2,仮,369-2,6,,亻反,1,3692-1,,,,,,,,,,
369,3,伕,369-3,6,,亻夫,1,3693-1,,,,,,,,,,
369,4,s009-175,369-4,12,,亻习羽白,2,3694-1,3694-2,,,,,,,,,
369,5,𫢓,369-5,8,,亻史,1,3695-1,,,,,,,,,,
369,6,s009-173,369-6,9,,亻豕,1,3696-1,,,,,,,,,,
370,1,s009-174,370-1,10,,亻孟,1,3701-1,,,,,,,,,,
370,2,𠎵,370-2,13,,亻豙,1,3702-1,,,,,,,,,,
370,3,s009-178,370-3,12,,亻足寸,1,3703-1,,,,,,,,,,
370,4,佹,370-4,8,,亻危,1,3704-1,,,,,,,,,,
370,5,傐,370-5,13,,亻高,2,3705-1,3705-2,,,,,,,,,
370,6,𫣅,370-6,12,,亻豈,1,3706-1,,,,,,,,,,
371,1,倈,371-1,10,,亻來,1,3711-1,,,,,,,,,,
371,2,偷,371-2,11,,亻俞,2,3712-1,3712-2,,,,,,,,,
371,3,s009-177,371-3,17,,亻庆󰓗乛𢖻,1,3713-1,,,,,,,,,,
371,4,真(眞),371-4,10,真,十具,5,3714-1,3714-2,3714-3,3714-4,3714-5,,,,,,
371,5,真(眞),371-5,10,真,十具,2,3715-1,3715-2,,,,,,,,,
371,6,化,371-6,4,,亻𠤎,3,3716-1,3716-2,3716-3,,,,,,,,
372,1,頃,372-1,11,顷,󰐬頁,3,3721-1,3721-2,3721-3,,,,,,,,
372,2,卬,372-2,4,,󰒲卩,5,3722-1,3722-2,3722-3,3722-4,3722-5,,,,,,
372,3,卬,372-3,4,,󰒲卩,3,3723-1,3723-2,3723-3,,,,,,,,
372,4,卓,372-4,8,,⺊早,1,3724-1,,,,,,,,,,
372,5,从,372-5,4,,人人,2,3725-1,3725-2,,,,,,,,,
372,6,從,372-6,11,从,彳󰑼,5,3726-1,3726-2,3726-3,3726-4,3726-5,,,,,,
373,1,從,373-1,11,从,彳󰑼,5,3731-1,3731-2,3731-3,3731-4,3731-5,,,,,,
373,2,從,373-2,11,从,彳󰑼,3,3732-1,3732-2,3732-3,,,,,,,,
373,3,并,373-3,6,,丷开,1,3733-1,,,,,,,,,,
373,4,比,373-4,4,,󰐬匕,4,3734-1,3734-2,3734-3,3734-4,,,,,,,
373,5,北,373-5,5,,󰒅匕,3,3735-1,3735-2,3735-3,,,,,,,,
373,6,冀,373-6,16,,北異,4,3736-1,3736-2,3736-3,3736-4,,,,,,,
374,1,丘,374-1,5,,𠂆丅一,5,3741-1,3741-2,3741-3,3741-4,3741-5,,,,,,
374,2,丘,374-2,5,,𠂆丅一,6,3742-1,3742-2,3742-3,3742-4,3742-5,3742-6,,,,,
374,3,虛,374-3,11,虚,虍󰓠,3,3743-1,3743-2,3743-3,,,,,,,,
374,4,衆(眾),374-4,12,众,血乑,5,3744-1,3744-2,3744-3,3744-4,3744-5,,,,,,
374,5,衆(眾),374-5,12,众,血乑,3,3745-1,3745-2,3745-3,,,,,,,,
374,6,聚,374-6,14,,取𫡑,5,3746-1,3746-2,3746-3,3746-4,3746-5,,,,,,
375,1,徵,375-1,15,,󰓴𡈼,5,3751-1,3751-2,3751-3,3751-4,3751-5,,,,,,
375,2,徵,375-2,15,,󰓴𡈼,2,3752-1,3752-2,,,,,,,,,
375,3,朢(望),375-3,15,,𦣠月,5,3753-1,3753-2,3753-3,3753-4,3753-5,,,,,,
375,4,朢(望),375-4,15,,𦣠月,5,3754-1,3754-2,3754-3,3754-4,3754-5,,,,,,
375,5,朢(望),375-5,15,,𦣠月,5,3755-1,3755-2,3755-3,3755-4,3755-5,,,,,,
375,6,重,375-6,9,,千里,5,3756-1,3756-2,3756-3,3756-4,3756-5,,,,,,
376,1,重,376-1,9,,千里,1,3761-1,,,,,,,,,,
376,2,監,376-2,14,监,󰒺皿,5,3762-1,3762-2,3762-3,3762-4,3762-5,,,,,,
376,3,監,376-3,14,监,󰒺皿,5,3763-1,3763-2,3763-3,3763-4,3763-5,,,,,,
376,4,監,376-4,14,监,󰒺皿,3,3764-1,3764-2,3764-3,,,,,,,,
376,5,臨,376-5,18,临,臥品,5,3765-1,3765-2,3765-3,3765-4,3765-5,,,,,,
376,6,臨,376-6,18,临,臥品,5,3766-1,3766-2,3766-3,3766-4,3766-5,,,,,,
377,1,臨,377-1,18,临,臥品,5,3771-1,3771-2,3771-3,3771-4,3771-5,,,,,,
377,2,臨,377-2,18,临,臥品,2,3772-1,3772-2,,,,,,,,,
377,3,身,377-3,7,,𨈐𠄠,4,3773-1,3773-2,3773-3,3773-4,,,,,,,
377,4,殷,377-4,10,,㐆殳,5,3774-1,3774-2,3774-3,3774-4,3774-5,,,,,,
377,5,殷,377-5,10,,㐆殳,5,3775-1,3775-2,3775-3,3775-4,3775-5,,,,,,
377,6,殷,377-6,10,,㐆殳,5,3776-1,3776-2,3776-3,3776-4,3776-5,,,,,,
378,1,殷,378-1,10,,㐆殳,5,3781-1,3781-2,3781-3,3781-4,3781-5,,,,,,
378,2,衣,378-2,6,,亠𧘇,5,3782-1,3782-2,3782-3,3782-4,3782-5,,,,,,
378,3,衮(袞),378-3,10,衮,衣公,2,3783-1,3783-2,,,,,,,,,
378,4,表,378-4,8,,龶𧘇,2,3784-1,3784-2,,,,,,,,,
378,5,褘,378-5,15,,衤韋,1,3785-1,,,,,,,,,,
378,6,襲,378-6,23,袭,龍衣,3,3786-1,3786-2,3786-3,,,,,,,,
379,1,袍,379-1,11,,衤包,4,3791-1,3791-2,3791-3,3791-4,,,,,,,
379,2,袪,379-2,11,,衤去,1,3792-1,,,,,,,,,,
379,3,褢,379-3,14,,衣鬼,2,3793-1,3793-2,,,,,,,,,
379,4,褱,379-4,16,,衣𥄳,3,3794-1,3794-2,3794-3,,,,,,,,
379,5,襜,379-5,19,,衤詹,2,3795-1,3795-2,,,,,,,,,
379,6,袑,379-6,11,,衤召,1,3796-1,,,,,,,,,,
380,1,褒(襃)(𧛙),380-1,15,褒,衣保,5,3801-1,3801-2,3801-3,3801-4,3801-5,,,,,,
380,2,褒(襃)(𧛙),380-2,15,褒,衣保,5,3802-1,3802-2,3802-3,3802-4,3802-5,,,,,,
380,3,褒(襃)(𧛙),380-3,15,褒,衣保,3,3803-1,3803-2,3803-3,,,,,,,,
380,4,袳,380-4,12,,衤多,3,3804-1,3804-2,3804-3,,,,,,,,
380,5,裔,380-5,13,,衣冏,5,3805-1,3805-2,3805-3,3805-4,3805-5,,,,,,
380,6,袁,380-6,10,,𠮷𧘇,5,3806-1,3806-2,3806-3,3806-4,3806-5,,,,,,
381,1,袁,381-1,10,,𠮷𧘇,5,3811-1,3811-2,3811-3,3811-4,3811-5,,,,,,
381,2,袁,381-2,10,,𠮷𧘇,4,3812-1,3812-2,3812-3,3812-4,,,,,,,
381,3,裴,381-3,14,,非衣,3,3813-1,3813-2,3813-3,,,,,,,,
381,4,襄(𧞻),381-4,17,襄,亠󰒩,5,3814-1,3814-2,3814-3,3814-4,3814-5,,,,,,
381,5,襄(𧞻),381-5,17,襄,亠󰒩,5,3815-1,3815-2,3815-3,3815-4,3815-5,,,,,,
381,6,襄(𧞻),381-6,17,襄,亠󰒩,5,3816-1,3816-2,3816-3,3816-4,3816-5,,,,,,
382,1,襄(𧞻),382-1,17,襄,亠󰒩,2,3821-1,3821-2,,,,,,,,,
382,2,被,382-2,11,,衤皮,4,3822-1,3822-2,3822-3,3822-4,,,,,,,
382,3,衷,382-3,10,,衣中,5,3823-1,3823-2,3823-3,3823-4,3823-5,,,,,,
382,4,衷,382-4,10,,衣中,3,3824-1,3824-2,3824-3,,,,,,,,
382,5,裨,382-5,14,,衤卑,5,3825-1,3825-2,3825-3,3825-4,3825-5,,,,,,
382,6,雜(襍),382-6,18,杂,𰗣隹,1,3826-1,,,,,,,,,,
383,1,裕,383-1,13,,衤谷,1,3831-1,,,,,,,,,,
383,2,補,383-2,13,补,衤甫,1,3832-1,,,,,,,,,,
383,3,裛,383-3,13,,衣邑,2,3833-1,3833-2,,,,,,,,,
383,4,褐,383-4,15,,衤曷,1,3834-1,,,,,,,,,,
383,5,衰,383-5,10,,衣󰑗,1,3835-1,,,,,,,,,,
383,6,卒,383-6,8,,𠅃十,3,3836-1,3836-2,3836-3,,,,,,,,
384,1,褚,384-1,14,,衤者,4,3841-1,3841-2,3841-3,3841-4,,,,,,,
384,2,䘟,384-2,10,,衤弔,1,3842-1,,,,,,,,,,
384,3,䘟,384-3,10,,衤弔,1,3843-1,,,,,,,,,,
384,4,s145-154(初),384-4,7,,衤力,1,3844-1,,,,,,,,,,
384,5,𧙏,384-5,11,,衣由,1,3845-1,,,,,,,,,,
384,6,求(裘),384-6,6,求,󰌞丶,3,3846-1,3846-2,3846-3,,,,,,,,
385,1,老,385-1,6,,耂𠤎,5,3851-1,3851-2,3851-3,3851-4,3851-5,,,,,,
385,2,老,385-2,6,,耂𠤎,1,3852-1,,,,,,,,,,
385,3,耆,385-3,10,,耂旨,2,3853-1,3853-2,,,,,,,,,
385,4,壽,385-4,14,寿,󰓕一吋,5,3854-1,3854-2,3854-3,3854-4,3854-5,,,,,,
385,5,壽,385-5,14,寿,󰓕一吋,5,3855-1,3855-2,3855-3,3855-4,3855-5,,,,,,
385,6,壽,385-6,14,寿,󰓕一吋,5,3856-1,3856-2,3856-3,3856-4,3856-5,,,,,,
386,1,壽,386-1,14,寿,󰓕一吋,5,3861-1,3861-2,3861-3,3861-4,3861-5,,,,,,
386,2,壽,386-2,14,寿,󰓕一吋,5,3862-1,3862-2,3862-3,3862-4,3862-5,,,,,,
386,3,壽,386-3,14,寿,󰓕一吋,5,3863-1,3863-2,3863-3,3863-4,3863-5,,,,,,
386,4,壽,386-4,14,寿,󰓕一吋,6,3864-1,3864-2,3864-3,3864-4,3864-5,3864-6,,,,,
386,5,壽,386-5,14,寿,󰓕一吋,5,3865-1,3865-2,3865-3,3865-4,3865-5,,,,,,
386,6,壽,386-6,14,寿,󰓕一吋,5,3866-1,3866-2,3866-3,3866-4,3866-5,,,,,,
387,1,壽,387-1,14,寿,󰓕一吋,2,3871-1,3871-2,,,,,,,,,
387,2,孝,387-2,7,,耂子,5,3872-1,3872-2,3872-3,3872-4,3872-5,,,,,,
387,3,孝,387-3,7,,耂子,5,3873-1,3873-2,3873-3,3873-4,3873-5,,,,,,
387,4,毛,387-4,4,,㇒󰑪,5,3874-1,3874-2,3874-3,3874-4,3874-5,,,,,,
387,5,毛,387-5,4,,㇒󰑪,5,3875-1,3875-2,3875-3,3875-4,3875-5,,,,,,
387,6,毛,387-6,4,,㇒󰑪,5,3876-1,3876-2,3876-3,3876-4,3876-5,,,,,,
388,1,毛,388-1,4,,㇒󰑪,3,3881-1,3881-2,3881-3,,,,,,,,
388,2,尸,388-2,3,,󰒦丿,1,3882-1,,,,,,,,,,
388,3,居,388-3,8,,尸古,5,3883-1,3883-2,3883-3,3883-4,3883-5,,,,,,
388,4,居,388-4,8,,尸古,3,3884-1,3884-2,3884-3,,,,,,,,
388,5,㞒,388-5,9,,尸自,4,3885-1,3885-2,3885-3,3885-4,,,,,,,
388,6,展(㞡),388-6,10,展,尸󰓄,5,3886-1,3886-2,3886-3,3886-4,3886-5,,,,,,
389,1,尼,389-1,5,,尸匕,2,3891-1,3891-2,,,,,,,,,
389,2,屠,389-2,11,,尸者,5,3892-1,3892-2,3892-3,3892-4,3892-5,,,,,,
389,3,屠,389-3,11,,尸者,5,3893-1,3893-2,3893-3,3893-4,3893-5,,,,,,
389,4,屋,389-4,9,,尸至,4,3894-1,3894-2,3894-3,3894-4,,,,,,,
389,5,屏,389-5,9,,尸并,2,3895-1,3895-2,,,,,,,,,
389,6,s044-025(s044-024),389-6,13,,,1,3896-1,,,,,,,,,,
390,1,𡱈(局),390-1,8,,尸句,1,3901-1,,,,,,,,,,
390,2,尾,390-2,7,,尸毛,2,3902-1,3902-2,,,,,,,,,
390,3,屬,390-3,21,属,󰓡蜀,4,3903-1,3903-2,3903-3,3903-4,,,,,,,
390,4,屈(𡲬),390-4,8,屈,尸出,5,3904-1,3904-2,3904-3,3904-4,3904-5,,,,,,
390,5,屈(𡲬),390-5,8,屈,尸出,4,3905-1,3905-2,3905-3,3905-4,,,,,,,
390,6,俞,390-6,9,,亼刖,4,3906-1,3906-2,3906-3,3906-4,,,,,,,
391,1,船,391-1,11,,舟㕣,3,3911-1,3911-2,3911-3,,,,,,,,
391,2,般,391-2,10,,舟殳,5,3912-1,3912-2,3912-3,3912-4,3912-5,,,,,,
391,3,般,391-3,10,,舟殳,2,3913-1,3913-2,,,,,,,,,
391,4,服,391-4,9,,月𠬝,5,3914-1,3914-2,3914-3,3914-4,3914-5,,,,,,
391,5,方,391-5,4,,亠󰑰,5,3915-1,3915-2,3915-3,3915-4,3915-5,,,,,,
391,6,方,391-6,4,,亠󰑰,6,3916-1,3916-2,3916-3,3916-4,3916-5,3916-6,,,,,
392,1,方,392-1,4,,亠󰑰,5,3921-1,3921-2,3921-3,3921-4,3921-5,,,,,,
392,2,方,392-2,4,,亠󰑰,3,3922-1,3922-2,3922-3,,,,,,,,
392,3,兒,392-3,8,儿,臼儿,5,3923-1,3923-2,3923-3,3923-4,3923-5,,,,,,
392,4,兒,392-4,8,儿,臼儿,1,3924-1,,,,,,,,,,
392,5,允,392-5,4,,厶儿,1,3925-1,,,,,,,,,,
392,6,兌,392-6,7,兑,㕣儿,3,3926-1,3926-2,3926-3,,,,,,,,
393,1,充,393-1,6,,𠫓儿,5,3931-1,3931-2,3931-3,3931-4,3931-5,,,,,,
393,2,充,393-2,6,,𠫓儿,5,3932-1,3932-2,3932-3,3932-4,3932-5,,,,,,
393,3,充,393-3,6,,𠫓儿,5,3933-1,3933-2,3933-3,3933-4,3933-5,,,,,,
